position COMBINED_rate(cM/Mb) Genetic_Map(cM)
35717451 0.2582229474 43.2107135047
35721581 0.0879242310 43.2117799655
35721943 0.0086622202 43.2118117940
35723394 0.0086622202 43.2118243629
35723533 0.0086638102 43.2118255670
35724281 0.0086638102 43.2118320475
35724337 0.0087081214 43.2118325327
35724666 0.0087543090 43.2118353976
35726249 0.0087833315 43.2118492557
35727496 0.0088134758 43.2118602085
35728141 1.0150230491 43.2118658932
35728531 1.0111946355 43.2122617522
35728588 1.0082534576 43.2123193903
35730030 0.3265518623 43.2137732918
35730355 0.0301274073 43.2138794211
35730449 0.0301170757 43.2138822531
35730997 0.0246674413 43.2138987573
35731047 0.0222211844 43.2138999906
35731153 0.0218281594 43.2139023461
35731205 0.0218281594 43.2139034811
35731310 0.0217739613 43.2139057731
35731464 0.0217739613 43.2139091263
35731478 0.0217739613 43.2139094311
35731583 0.0217818173 43.2139117174
35731738 0.0217946925 43.2139150936
35732157 0.0218459477 43.2139242256
35732726 0.0849335104 43.2139366559
35732765 0.2151541209 43.2139399683
35732856 1.3769218567 43.2139595473
35733248 0.2360058474 43.2144993007
35733794 0.1236337712 43.2146281599
35734013 0.0845802930 43.2146552357
35734042 0.0568260950 43.2146576885
35734113 0.0487464341 43.2146617232
35734195 0.0423435392 43.2146657204
35734355 0.0534090469 43.2146724953
35734783 1.3015359972 43.2146953544
35735576 0.3422563706 43.2157274725
35735811 0.3101890352 43.2158079027
35735857 0.3681518009 43.2158221714
35736203 0.5465103657 43.2159495519
35736280 0.7321847559 43.2159916332
35736347 0.6742042381 43.2160406896
35737140 0.6776749328 43.2165753336
35737473 0.8157674549 43.2168009993
35738081 4.0884144581 43.2172969859
35738665 4.1116171760 43.2196846200
35739741 4.1166053197 43.2241087201
35740913 4.1119499256 43.2289333815
35742913 0.3192559755 43.2371572813
35747143 0.3176760228 43.2385077341
35750069 0.5955681874 43.2394372542
35752336 1.5519937238 43.2407874072
35753432 4.5171067686 43.2424883924
35754794 4.5109679751 43.2486406918
35754937 4.5037251896 43.2492857602
35754977 4.4907055648 43.2494659092
35758545 2.5237973373 43.2654887467
35759075 2.0349312154 43.2668263593
35759498 0.4525981169 43.2676871352
35762189 0.3638777633 43.2689050767
35763974 0.3547312838 43.2695545985
35764198 0.3512667319 43.2696340583
35765389 0.3504241842 43.2700524170
35765846 0.3501547814 43.2702125608
35766294 0.3494700658 43.2703694302
35767633 0.3470453307 43.2708373706
35767800 0.3468811735 43.2708953272
35768597 0.3479069194 43.2711717915
35768979 0.3468998452 43.2713046919
35769647 0.3480772326 43.2715364210
35770101 0.3479928740 43.2716944481
35772397 0.3517957205 43.2724934397
35775366 0.3588951555 43.2735379212
35776992 0.4302397798 43.2741214847
35777414 0.4295153762 43.2743030459
35778806 0.4300503708 43.2749009313
35780706 0.3594572219 43.2757180270
35783202 0.3587256013 43.2766152322
35783953 0.3595629411 43.2768846352
35788143 0.3643795181 43.2783912039
35789485 0.3711680276 43.2788802012
35789774 0.3788248328 43.2789874688
35790395 0.3828109760 43.2792227190
35791194 0.3864821193 43.2795285850
35792872 0.4898398058 43.2801771020
35792882 0.5850989007 43.2801820003
35797216 0.6192130105 43.2827178190
35797300 0.6197651563 43.2827698329
35797338 0.6168470540 43.2827933840
35799537 0.6189030288 43.2841498306
35799767 0.6215481526 43.2842921783
35800170 0.7782171825 43.2845426622
35800482 6.6165080098 43.2847854660
35802801 1.9348036174 43.3001291481
35803053 1.2325505984 43.3006167186
35804025 1.2285166860 43.3018147578
35804581 1.2049058340 43.3024978130
35806515 1.2033749159 43.3048281009
35807916 1.2025977187 43.3065140292
35808200 1.2022010649 43.3068555669
35808721 1.2017033951 43.3074819137
35809574 1.2015574576 43.3085069667
35810215 1.2015844699 43.3092771650
35810743 1.2017350518 43.3099116016
35810987 1.2027797365 43.3102048250
35811583 1.2028828300 43.3109216817
35815139 0.7591082818 43.3151991330
35815564 0.6323311798 43.3155217540
35815670 0.5060825615 43.3155887812
35816151 0.3039386257 43.3158322069
35816211 0.1245815670 43.3158504432
35817756 0.1241635993 43.3160429217
35819220 0.1284879412 43.3162246972
35820342 0.7571770891 43.3163688607
35820637 0.7832710429 43.3165922279
35820638 0.8140095638 43.3165930112
35821096 0.8019066771 43.3169658276
35821150 0.7892369918 43.3170091305
35821491 0.7844514284 43.3172782603
35821785 0.8252274599 43.3175088891
35822147 1.2895007073 43.3178076214
35823124 1.3544890635 43.3190674636
35824264 1.2389465543 43.3206115811
35824366 1.1884177910 43.3207379537
35824667 1.0419581817 43.3210956674
35824760 0.9203899062 43.3211925695
35824861 0.8345086061 43.3212855289
35824997 0.8084229106 43.3213990221
35825316 0.6679893899 43.3216569090
35825496 0.6105059515 43.3217771471
35825768 0.5956833799 43.3219432047
35826356 2.9716756662 43.3222934665
35826793 14.7391073365 43.3235920888
35827539 14.7410777565 43.3345874629
35827789 14.7410777565 43.3382727323
35827972 11.4308573234 43.3409703495
35828677 1.9007964310 43.3490291040
35828965 1.7059674042 43.3495765333
35828992 1.3137035436 43.3496225945
35829332 1.2965979982 43.3500692537
35829638 1.2989222380 43.3504660126
35829645 1.3025990019 43.3504751051
35830589 1.1914266767 43.3517047586
35831016 1.1664342064 43.3522134978
35832355 1.3151802732 43.3537753532
35832369 1.4736802304 43.3537937657
35833111 2.0788983537 43.3548872364
35834103 2.2598663108 43.3569495036
35834369 2.3936068162 43.3575506280
35834458 2.5704835199 43.3577636590
35835498 2.5001745652 43.3604369619
35836464 2.1548642745 43.3628521305
35836626 1.5458618020 43.3632012185
35836659 1.0671865761 43.3632522320
35836808 0.8711852282 43.3634112428
35836822 0.8268076826 43.3634234394
35837155 0.8081227238 43.3636987663
35837196 0.7470335808 43.3637318993
35837588 0.6389798031 43.3640247365
35838453 0.6477528468 43.3645774540
35839033 0.6802673612 43.3649531507
35839070 0.7062136999 43.3649783206
35839125 0.7284568730 43.3650171623
35839132 0.7580666466 43.3650222615
35839152 0.7813468085 43.3650374229
35839790 0.8088537992 43.3655359221
35839911 0.8142720332 43.3656337934
35840018 0.8158411643 43.3657209205
35840979 2.0447865740 43.3665049439
35841022 3.7147093705 43.3665928697
35844285 3.7049638068 43.3787139664
35845961 3.7042208617 43.3849234857
35846316 3.7080865218 43.3862384842
35846932 3.7138121666 43.3885226654
35847687 3.7244400354 43.3913265936
35849810 4.4469932549 43.3992335798
35850703 4.4528808783 43.4032047448
35850917 4.4774992995 43.4041576613
35851157 4.4678829755 43.4052322611
35851424 4.4598026197 43.4064251859
35851943 4.4572877230 43.4087398235
35852237 3.8838104931 43.4100502661
35852711 3.8839066239 43.4118911922
35852974 3.8839066239 43.4129126597
35853638 3.8834689198 43.4154915737
35853667 2.6627904307 43.4156041943
35853990 2.6630241416 43.4164642756
35854565 2.6329658916 43.4179955145
35855154 2.6354480571 43.4195463314
35855266 2.6376449063 43.4198415015
35855677 3.0766184612 43.4209255736
35855826 5.8761241054 43.4213839898
35856475 5.8801295915 43.4251975943
35858044 5.8688724933 43.4344235176
35858180 5.8685357817 43.4352216843
35858308 5.8569539315 43.4359728569
35858494 5.8544970151 43.4370622503
35858522 5.8512077396 43.4372261762
35858552 5.8456933052 43.4374017124
35858638 5.8452966459 43.4379044421
35859294 5.8109917304 43.4417389567
35859670 5.7071277001 43.4439238896
35859868 5.7051371071 43.4450539008
35860278 3.0269493189 43.4473930071
35861382 2.6199252003 43.4507347591
35861801 2.6189601062 43.4518325078
35861914 2.6186844615 43.4521284503
35862036 2.6157294369 43.4524479298
35862387 2.6131653111 43.4533660508
35862611 2.6123397261 43.4539513998
35863014 2.6116243603 43.4550041727
35863089 2.6105595617 43.4552000446
35863232 2.6095728436 43.4555733546
35863264 2.6094979267 43.4556568609
35863476 2.6160741498 43.4562100745
35863510 2.6117627188 43.4562990210
35863732 2.6252527209 43.4568788323
35863812 2.6563325523 43.4570888525
35863980 2.6968209761 43.4575351164
35864680 2.6930556174 43.4594228911
35864747 2.6896186040 43.4596033258
35865016 2.6855328810 43.4603268332
35865417 3.6398361031 43.4614037319
35865440 4.6130405278 43.4614874481
35865725 4.6141373191 43.4628021647
35865894 2.8289421407 43.4635819539
35867004 2.8283127913 43.4667220797
35867460 4.8150052522 43.4680117903
35868086 15.8561933951 43.4710259836
35868213 15.9848671548 43.4730397201
35868274 17.5848730643 43.4740147970
35868454 17.5848730643 43.4771800742
35868933 17.5848730643 43.4856032284
35869074 17.5652897531 43.4880826955
35869134 17.5240795961 43.4891366129
35869659 17.1041044014 43.4983367547
35870068 17.0928650710 43.5053323334
35871548 3.8023292723 43.5306297737
35871758 3.8244934617 43.5314282628
35871777 3.8402412874 43.5315009282
35871944 3.8509355438 43.5321422485
35872147 3.8768893400 43.5329239884
35872708 18.1885274957 43.5350989233
35874191 17.4565622065 43.5620725096
35874384 2.0887591663 43.5654416261
35874548 1.9386201653 43.5657841826
35874756 1.8357268159 43.5661874156
35874863 1.2352115437 43.5663838384
35874877 0.4600102587 43.5664011313
35875743 0.4589684093 43.5667995002
35879911 0.4617316958 43.5687124806
35881256 0.4729850680 43.5693335097
35881433 0.4882898043 43.5694172280
35881553 0.5080332976 43.5694758228
35881697 0.5321328888 43.5695489796
35882183 0.7554717434 43.5698075962
35882840 0.7813902398 43.5703039411
35883565 0.7816964277 43.5708704491
35883671 0.7822112800 43.5709533089
35884645 0.7812337856 43.5717151827
35884785 0.7804600265 43.5718245554
35884992 0.7795723256 43.5719861106
35885531 0.7790170927 43.5724063001
35885712 0.7787014106 43.5725473022
35885778 0.7780471026 43.5725986965
35885864 0.7774285744 43.5726656085
35885995 0.7771343602 43.5727674517
35886356 0.7769969744 43.5730479972
35886431 0.7768411342 43.5731062720
35887260 0.7767858721 43.5737502733
35887384 0.7761280302 43.5738465947
35887862 0.7770514728 43.5742175839
35887908 0.7750936397 43.5742533283
35888225 1.9324689780 43.5744990330
35888302 34.0387692322 43.5746478331
35889340 34.0387692322 43.6099800755
35890538 32.6807834737 43.6507585211
35892057 28.6771150530 43.7004006312
35892753 2.3846626312 43.7203599032
35893926 2.4662037193 43.7231571125
35894423 2.5009980787 43.7243828158
35894769 2.5027595812 43.7252481611
35895895 2.5041863101 43.7280662684
35896157 2.5045454072 43.7287223652
35896202 2.5025730759 43.7288350697
35896976 2.4955202546 43.7307720613
35897436 2.6237601124 43.7319200006
35897483 2.9394321705 43.7320433173
35897773 3.9709420321 43.7328957527
35897789 21.5250230019 43.7329592877
35898616 29.8011002362 43.7507604818
35899956 29.8011002362 43.7906939561
35900030 29.8011002362 43.7928992375
35900730 24.5574937410 43.8137600077
35900791 11.7391677373 43.8152580148
35901124 11.3459072116 43.8191671576
35901444 10.6047556272 43.8227978480
35902052 10.6047556272 43.8292455394
35903034 10.6047556272 43.8396594094
35903502 10.6047556272 43.8446224350
35903582 10.5862369567 43.8454708155
35903740 10.4865656301 43.8471434409
35903749 10.1665110595 43.8472378200
35903793 1.7967734751 43.8476851465
35903866 1.4879757133 43.8478163110
35903963 1.1886905188 43.8479606446
35904210 1.1737837615 43.8482542512
35904367 1.1721688539 43.8484385352
35904580 1.1712749442 43.8486882072
35904933 1.1710080523 43.8491016672
35905344 1.0797304183 43.8495829515
35905877 0.7780347178 43.8501584479
35905923 0.5616572583 43.8501942375
35906005 0.4700636427 43.8502402933
35906018 0.3906139659 43.8502464042
35906137 0.3926878207 43.8502928872
35907091 0.4061721690 43.8506675114
35907189 0.4261208652 43.8507073163
35907818 0.7219678160 43.8509753463
35907895 1.0140143633 43.8510309378
35908525 1.0175708405 43.8516697669
35908598 1.0244774951 43.8517440496
35908753 1.0591545817 43.8519028436
35908798 1.0591808823 43.8519505055
35908906 1.2311589595 43.8520648971
35908941 1.4450439046 43.8521079876
35909004 1.7208498457 43.8521990254
35910084 4.5814228757 43.8540575432
35910280 4.5219776139 43.8549555021
35910388 4.5800046107 43.8554438757
35910573 4.9078540056 43.8562911765
35911329 4.7882567072 43.8600015142
35911368 4.3703201563 43.8601882562
35911431 4.0026468558 43.8604635864
35911623 3.7037167798 43.8612320945
35912112 2.4262879593 43.8630432121
35912151 0.1519419818 43.8631378373
35913042 0.0629169896 43.8632732176
35915946 0.0629151826 43.8634559285
35916907 0.0628765706 43.8635163900
35920149 0.0756064213 43.8637202359
35921236 0.0813173529 43.8638024200
35921264 0.0890271627 43.8638046969
35922450 0.5765190097 43.8639102831
35923037 0.6764880515 43.8642486998
35923770 1.5071628498 43.8647445655
35924230 2.0863211956 43.8654378605
35924290 2.3665934211 43.8655630397
35924551 1.1937165437 43.8661807206
35924771 0.9655106565 43.8664433382
35924866 0.8647034510 43.8665350618
35924902 0.7971469232 43.8665661911
35925214 0.7939092363 43.8668149009
35925256 0.7901112962 43.8668482451
35925432 0.7902780641 43.8669873047
35925526 0.7401056432 43.8670615908
35925561 0.7402422192 43.8670874945
35925862 0.6245173699 43.8673103074
35926180 0.2946626363 43.8675089040
35926775 0.2950555176 43.8676842282
35926801 0.2352950867 43.8676918997
35928346 0.2386973242 43.8680554306
35928772 0.2389147985 43.8681571156
35928854 0.2390199561 43.8681767067
35929011 0.2363607012 43.8682142328
35929388 0.2343851133 43.8683033408
35929518 0.2310044474 43.8683338108
35929652 0.2298882788 43.8683647654
35929748 0.2291034893 43.8683868347
35930237 0.2296114739 43.8684988663
35930300 0.2299493092 43.8685133318
35930509 0.2304654999 43.8685613912
35932077 0.6272815007 43.8689227612
35932194 1.1060777898 43.8689961531
35932392 1.2001825270 43.8692151565
35932548 1.2133438265 43.8694023850
35932557 1.2325874085 43.8694133051
35932967 1.8995244891 43.8699186659
35932997 4.3526490547 43.8699756516
35933336 0.3272766243 43.8714511997
35933896 0.2981033316 43.8716344746
35937927 0.3020970483 43.8728361291
35938994 4.9068041574 43.8731584667
35939135 5.7849549789 43.8738503260
35939240 8.4305611905 43.8744577463
35941166 8.4305611905 43.8906950072
35941753 6.3456988776 43.8956437466
35941933 5.4717423185 43.8967859724
35942049 4.6497922609 43.8974206945
35943255 4.5810678282 43.9030283440
35944774 4.5798351425 43.9099869860
35945371 4.5616355940 43.9127211476
35945560 3.3677383198 43.9135832967
35945628 0.5784003356 43.9138123029
35946036 0.3960751644 43.9140482902
35947090 0.3954763108 43.9144657535
35948024 0.3986641684 43.9148351283
35948082 0.4009254206 43.9148582509
35948300 0.4021876782 43.9149456526
35948583 0.3899342771 43.9150594717
35948946 0.3899494726 43.9152010179
35948967 0.3839436047 43.9152092068
35949434 0.3734887916 43.9153885085
35951215 0.3673283803 43.9160536920
35951304 0.3616118406 43.9160863842
35951391 0.3509290376 43.9161178444
35951897 0.3444242065 43.9162954145
35954144 0.4305143319 43.9170693357
35954182 1.9977722276 43.9170856953
35954945 1.9926236629 43.9186099955
35955023 1.9929154818 43.9187654201
35955223 1.9917245525 43.9191640032
35955365 1.9915529969 43.9194468281
35956048 1.9961935949 43.9208070588
35957192 2.0198492852 43.9230907043
35957791 1.9004488986 43.9243005940
35958091 0.7485427884 43.9248707287
35958939 0.4885144055 43.9255054930
35959884 0.4339184288 43.9259671391
35960264 0.4021059335 43.9261320281
35960429 0.3836650345 43.9261983756
35960734 0.3726182627 43.9263153934
35960808 0.3649364609 43.9263429671
35962126 0.3734210930 43.9268239534
35962716 0.4060750659 43.9270442718
35962884 0.4463819482 43.9271124925
35963296 0.5152715487 43.9272964018
35963721 0.5152985108 43.9275153922
35963797 0.9776538306 43.9275545549
35964798 0.9733712547 43.9285331864
35965001 0.9735201039 43.9287307808
35965374 0.9724087805 43.9290939038
35966297 0.9906397725 43.9299914371
35967553 2.3869346694 43.9312356806
35967599 3.5275792973 43.9313454796
35967787 3.5150117348 43.9320086645
35968235 0.6410619944 43.9335833898
35968906 0.6399915293 43.9340135424
35971187 0.6395790794 43.9354733631
35971386 0.6395763557 43.9356006393
35973510 0.6393052417 43.9369590995
35974061 0.6388323721 43.9373113567
35974567 0.6386692457 43.9376346058
35975176 0.6379409688 43.9380235554
35975214 0.6376053718 43.9380477972
35976077 0.6353286090 43.9385980506
35977518 0.6326060571 43.9395135591
35978560 0.6328268105 43.9401727346
35978628 0.6383522150 43.9402157669
35978845 0.6438158496 43.9403542893
35979116 0.7194548518 43.9405287634
35979147 0.8099864406 43.9405510665
35979216 0.9255482239 43.9406069556
35979440 1.0833265960 43.9408142784
35980790 1.8773491476 43.9422767693
35980998 2.7679048095 43.9426672579
35982708 2.9662415704 43.9474003751
35984878 2.5834305624 43.9538371193
35985071 1.8080394810 43.9543357214
35988645 1.5066198959 43.9607976545
35988750 1.3177043202 43.9609558496
35989001 1.2063168604 43.9612865934
35990201 1.0362099403 43.9627341736
35990233 1.0317925358 43.9627673323
35991234 0.8739437194 43.9638001567
35991360 0.8710743412 43.9639102736
35992382 0.8402046058 43.9648005116
35994156 0.8371849064 43.9662910345
35996217 0.8248868586 43.9680164726
35996732 0.8224259415 43.9684412894
35996818 0.8205348696 43.9685120180
